RUN,AMODIS:PAR8d,Chl_a [ugr/l],Chlorophyll,Date,Depth,ENA-SAMPLE,Einsteins/m-2/d-1,Environment (Feature),Lyapunov_exp.,NO2 [umol/L],NO2NO3 [umol/L],Nitrate Sensor,Nitrates [umol/L],Okubo-Weiss,Oxygen Sensor,Oxygen [umol/kg],PO4 [umol/L],POC [ugr/l],Region,SI [umol/L],Salinity Sensor,Salinity [PSU],Sample label [TARA_station#_environmental-feature_size-fraction],Sampling Station,SiOH4 [umol/l],Station,Temperature,grad_SST_adv,Crenarchaeota,Cyanophage,Euryarchaeota,Halovirus,MGII,MGII_virus,Prochlorococcus,SAR11,SAR116,SAR116_phage,SAR11_Phage,Synechococcus
ERR599226,,,0.214573,,65.0,ERS490021,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,-0.112031,,,207.446227,,,,IO,,35.335545,,,TARA_064,,,22.250309,,,,,,,,,,,,,
ERR599229,,,0.42458,,50.0,ERS490314,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,,,,231.683361,,,,SAO,,35.687803,,,TARA_068,,,16.787411,,,,,,,,,,,,,
ERR599276,,,0.050608,,5.0,ERS490448,,surface water layer (ENVO:00002042),,,,0.263475,,,199.1195,,,,SAO,,36.42324,,,TARA_072,,,25.02619,,,,,,,,,,,,,
ERR599302,,,1.551493,,5.0,ERS490201,,surface water layer (ENVO:00002042),,,,0.405607,,,249.351417,,,,SAO,,34.845292,,,TARA_067,,,12.83445,,,,,,,,,,,,,
ERR599305,,,0.324315,,5.0,ERS490343,,surface water layer (ENVO:00002042),,,,0.168013,,,215.650833,,,,SAO,,36.376225,,,TARA_070,,,19.776808,,,,,,,,,,,,,
ERR599307,,,0.263939,,100.0,ERS490490,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,0.241265,,,194.428431,,,,SAO,,36.603343,,,TARA_072,,,24.112672,,,,,,,,,,,,,
ERR599309,,,0.033622,,5.0,ERS490553,,surface water layer (ENVO:00002042),,,,0.030608,,,206.194333,,,,SAO,,37.101367,,,TARA_076,,,23.349542,,,,,,,,,,,,,
ERR599330,,,0.150865,,150.0,ERS490607,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,0.580918,,,203.814833,,,,SAO,,36.724683,,,TARA_076,,,21.643283,,,,,,,,,,,,,
ERR599337,,,0.233673,,5.0,ERS492903,,surface water layer (ENVO:00002042),,,,4.985942,,,187.302833,,,,SPO,,35.427733,,,TARA_125,,,26.780158,,0.000207137287362,54.8299330398,0.00294200440621,0.0,0.0221072517871,28.7562948972,0.0723489171647,0.121741051847,0.00719977840076,0.699257675579,80.0893300556,0.055214585434
ERR599339,,,0.089746,,5.0,ERS489904,,surface water layer (ENVO:00002042),,,,-0.166794,,,199.895917,,,,IO,,35.324825,,,TARA_062,,,25.080167,,0.00025202615064,180.979081068,0.00233455014263,0.0,0.549535034839,26.0780153193,0.415148396135,0.0449653214174,0.00846422741863,1.64728404943,15.2217062952,0.0283897993766
ERR599340,,,,,40.0,ERS493684,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,,,,,,,,NPO,,,,,TARA_137,,,,,0.000198465450106,261.05991929,0.000565541602179,0.0,0.7272628224,21.0981387831,0.233387268957,0.0804320196306,0.00213327075456,0.976129444475,77.5714984461,0.0366335666114
ERR599341,,,0.0,,600.0,ERS492692,,mesopelagic zone (ENVO:00000213),,,,42.53205,,,38.115125,,,,SPO,,34.580675,,,TARA_122,,,7.212238,,0.00665448148755,3.95622688622,0.0441465041863,0.0,0.0355037047281,2.3953535549,0.0442819080424,0.126884340378,0.0883578649352,0.127069620571,5.87221952631,0.0753254530336
ERR599342,,,0.287892,,5.0,ERS491851,,surface water layer (ENVO:00002042),,,,4.590737,,,200.233917,,,,SPO,,35.835267,,,TARA_100,,,25.2512,,0.000925542765944,32.6181370985,0.00816264114073,0.0,0.0191515931557,10.3885762723,0.056756232573,0.0336189742709,0.0201254516638,1.9775168241,333.03833257,0.0168256491053
ERR599345,,,0.334076,,60.0,ERS493803,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,22.087762,,,77.038525,,,,NPO,,34.611755,,,TARA_138,,,19.048358,,0.00207954327853,195.272211369,0.0103600841563,0.0,0.158522280299,17.522360652,0.129705193426,0.0480261507987,0.0183155178196,0.43326384497,39.7561392816,0.034969646926
ERR599346,,,0.010087,,480.0,ERS491995,,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,,,40.008967,,,4.42525,,,,SPO,,34.69255,,,TARA_102,,,9.195825,,0.00145144434575,24.7434278355,0.00821206427379,0.0,0.0361836393419,5.53765381296,0.0769007316002,0.0549522107746,0.0204647198205,5.51399063006,63.3231995569,0.0286969392833
ERR599351,,,0.0,,1000.0,ERS489996,,mesopelagic zone (ENVO:00000213),,,,,,,193.011,,,,IO,,34.57915,,,TARA_064,,,7.6502,,0.0536799504264,0.721355053833,0.0341467807358,0.0,0.0918869137922,0.89350993162,0.0398229040667,0.104362029991,0.0838697782438,0.0752061423865,2.13895382075,0.273092747125
ERR599354,,,0.286662,,5.0,ERS492843,,surface water layer (ENVO:00002042),,,,5.111856,,,190.724,,,,SPO,,35.396729,,,TARA_124,,,26.518986,,0.000217482531959,59.2489107692,0.00531316099539,0.0,0.0421647692981,36.6813586531,0.109441269506,0.10264458491,0.0139823139377,1.39486628267,75.5050796542,0.0219620474539
ERR599357,,,0.203347,,5.0,ERS492342,,surface water layer (ENVO:00002042),,,,2.568726,,,208.8654,,,,SPO,,35.97144,,,TARA_111,,,22.76873,,0.000463797624147,26.0808421253,0.00807962122685,0.0,0.0118754666214,11.2080831527,0.0423262893858,0.0411739414514,0.0354267484303,1.52430943155,423.831357595,0.0169595286417
ERR599359,,,0.366887,,50.0,ERS491897,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,1.501977,,,216.790338,,,,SPO,,35.544655,,,TARA_100,,,20.649431,,9.83683796648e-05,118.455257112,0.00262393489923,0.0,0.893058382151,17.2328545171,0.302035111775,0.0178606386544,0.00798002556117,0.669365442634,79.4313202278,0.0581957493778
ERR599364,,,0.065273,,5.0,ERS491063,,surface water layer (ENVO:00002042),,,,27.501159,,,343.4373,,,,SO,,34.35388,,,TARA_085,,,0.67108,,0.00162289546307,0.466050977196,0.0461053900218,0.0,0.024051646368,0.529789704154,0.0405008488092,0.162146237057,0.0908737869868,1.11769603264,17.8619011256,0.0608727315617
ERR599367,,,0.127609,,120.0,ERS492877,,marine epipelagic mixed layer (ENVO:xxxxxxxxx),,,,4.458677,,,175.895625,,,,SPO,,35.797875,,,TARA_124,,,25.221787,,0.0,78.061557996,0.00150589729026,0.0,0.183283158083,22.6436985239,0.108609956365,0.0433803612021,0.00833874459115,0.828143811954,48.8879246989,0.0193556072584
ERR599368,,,0.0,,350.0,ERS492399,,mesopelagic zone (ENVO:00000213),,,,30.409013,,,3.171063,,,,SPO,,34.698369,,,TARA_111,,,10.893125,,0.00234060389927,0.873634418834,0.0263051949479,0.0,0.0457737246277,1.04336683065,0.0269178475124,0.140230383644,0.0590011545045,0.0329660535722,3.93971221057,0.0572339108446
ERR599369,,,0.378549,,90.0,ERS492376,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,1.411516,,,211.54555,,,,SPO,,35.687249,,,TARA_111,,,19.881449,,0.000902204108554,448.453434286,0.0205987594983,0.0,0.07549284555,6.23549884879,0.0757098577747,0.0569153852283,0.0629527145859,0.158402058141,278.967720972,0.0422254979699
ERR599371,,,0.0,,1000.0,ERS489729,,mesopelagic zone (ENVO:00000213),,,,,,,87.902,,,,IO,,34.8332,,,TARA_056,,,6.2402,,0.0121980455564,1.89845816601,0.0464481693179,0.0,0.0644681432635,0.478323127788,0.0483020723216,0.156284764656,0.127901237497,0.0335918057157,0.644643383266,0.103457081495
ERR599375,,,0.121464,,177.0,ERS491930,,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,,,21.068385,,,0.70843,,,,SPO,,34.840218,,,TARA_100,,,13.014573,,0.000526893900121,13.0568071103,0.0116138814592,0.0,0.024680078767,2.3289176383,0.029686831498,0.08924996332,0.0240831931356,0.0641301388401,8.66542542822,0.0193259757415
ERR599376,,,0.04282,,5.0,ERS489724,,surface water layer (ENVO:00002042),,,,,,,193.05775,,,,IO,,35.003133,,,TARA_056,,,27.323117,,0.000726995491827,161.07870024,0.00963637198398,0.0,0.535414952391,22.7600487477,0.363465757092,0.199263063512,0.0273197410329,1.41389794531,16.8613998152,0.0312536107383
ERR599377,,,0.295808,,115.0,ERS492714,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,2.333576,,,179.916875,,,,SPO,,36.097575,,,TARA_122,,,24.69625,,0.000285049412745,80.460782164,0.00385545444297,0.0,0.348724772001,6.18060420474,0.129922097086,0.146299725578,0.00903283930525,0.212226475684,38.5699195851,0.0197655048362
ERR599380,,,0.166512,,5.0,ERS492657,,surface water layer (ENVO:00002042),,,,3.986359,,,186.2407,,,,SPO,,35.3662,,,TARA_122,,,26.54413,,0.000255523037022,67.6077618515,0.00835657895746,0.0,0.0542749510861,9.25398109449,0.127315803458,0.264754949534,0.0167280281581,0.842160814521,55.6181050629,0.0268303729807
ERR599384,,,0.310844,,5.0,ERS490900,,surface water layer (ENVO:00002042),,,,17.091069,,,305.012167,,,,SAO,,34.048642,,,TARA_082,,,7.321517,,0.000510608965832,0.322991483558,0.0114802519348,0.0,0.00878968044881,0.760606410546,0.00921791642578,0.0413634478986,0.0291244809972,0.791586754216,26.8892574583,0.016799179186
ERR634968,,,0.319103,,5.0,ERS492748,,surface water layer (ENVO:00002042),,,,3.868407,,,189.758333,,,,SPO,,35.359483,,,TARA_123,,,26.576175,,0.000580894713528,49.3560529966,0.00472799394242,0.0,0.0574780405379,30.1710993207,0.0999232807353,0.0937597951367,0.012292236681,1.50549818746,65.003864779,0.0176011605461
ERR868370,,,0.266374,,80.0,ERS489506,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,0.244232,,,202.818333,,,,IO,,34.945892,,,TARA_051,,,24.866483,,,,,,,,,,,,,
ERR868377,,,0.0,,380.0,ERS492117,,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,,,37.694059,,,4.60625,,,,SPO,,34.745125,,,TARA_106,,,10.193037,,,,,,,,,,,,,
ERR868378,,,0.245841,,5.0,ERS493612,,surface water layer (ENVO:00002042),,,,-1.145148,,,201.216,,,,NPO,,34.52465,,,TARA_136,,,24.52735,,,,,,,,,,,,,
ERR868383,,,0.388348,,80.0,ERS489142,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,0.569531,,,132.77885,,,,IO,,35.103505,,,TARA_042,,,27.723425,,,,,,,,,,,,,
ERR868384,,,0.000617,,746.0,ERS493295,,mesopelagic zone (ENVO:00000213),,,,37.906806,,,21.905787,,,,NPO,,34.2192,,,TARA_131,,,4.669603,,,,,,,,,,,,,
ERR868405,,,0.142584,,5.0,ERS492516,,surface water layer (ENVO:00002042),,,,-0.684453,,,203.003667,,,,SPO,,36.514942,,,TARA_113,,,23.791908,,,,,,,,,,,,,
ERR868416,,,0.387495,,5.0,ERS491433,,surface water layer (ENVO:00002042),,,,-1.485075,,,244.861667,,,,SPO,,34.295417,,,TARA_093,,,18.014508,,,,,,,,,,,,,
ERR868420,,,0.4664,,5.0,ERS493853,,surface water layer (ENVO:00002042),,,,2.892241,,,157.176,,,,NPO,,33.102675,,,TARA_139,,,26.273758,,,,,,,,,,,,,
ERR868430,,,0.163338,,5.0,ERS493954,,surface water layer (ENVO:00002042),,,,-2.2118,,,194.2675,,,,NAO,,36.193733,,,TARA_142,,,24.96555,,,,,,,,,,,,,
ERR868432,,,0.222552,,155.0,ERS492461,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,0.476585,,,207.089325,,,,SPO,,35.939945,,,TARA_112,,,22.261435,,,,,,,,,,,,,
ERR868436,,,0.139594,,5.0,ERS491514,,surface water layer (ENVO:00002042),,,,-0.399569,,,211.064917,,,,SPO,,34.9278,,,TARA_095,,,22.413508,,,,,,,,,,,,,
ERR868438,,,0.460366,,50.0,ERS492279,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,10.945064,,,144.633667,,,,SPO,,35.066093,,,TARA_110,,,21.814577,,,,,,,,,,,,,
ERR868441,,,0.28167,,5.0,ERS492154,,surface water layer (ENVO:00002042),,,,1.210114,,,198.635833,,,,SPO,,33.3676,,,TARA_109,,,27.617558,,,,,,,,,,,,,
ERR868442,,,0.317793,,5.0,ERS492243,,surface water layer (ENVO:00002042),,,,6.729337,,,190.816333,,,,SPO,,35.0193,,,TARA_110,,,23.8683,,,,,,,,,,,,,
ERR868443,,,0.0,,380.0,ERS492306,,mesopelagic zone (ENVO:00000213),,,,34.644911,,,1.27395,,,,SPO,,34.755346,,,TARA_110,,,10.2584,,,,,,,,,,,,,
ERR868446,,,0.203442,,175.0,ERS491673,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,1.204771,,,217.199475,,,,SPO,,35.368045,,,TARA_097,,,18.334334,,,,,,,,,,,,,
ERR868462,,,0.288205,,5.0,ERS493057,,surface water layer (ENVO:00002042),,,,2.467162,,,179.86,,,,SPO,,35.100467,,,TARA_128,,,26.074467,,,,,,,,,,,,,
ERR868486,,,0.020173,,5.0,ERS489053,,surface water layer (ENVO:00002042),,,,-1.343153,,,187.42925,,,,IO,,36.024883,,,TARA_041,,,29.089367,,,,,,,,,,,,,
ERR868490,,,0.005017,,550.0,ERS493382,,mesopelagic zone (ENVO:00000213),,,,29.0941,,,138.735952,,,,NPO,,34.000507,,,TARA_132,,,6.689724,,,,,,,,,,,,,
ERR868501,,,0.04895,,5.0,ERS492426,,surface water layer (ENVO:00002042),,,,-0.916543,,,202.174583,,,,SPO,,36.453917,,,TARA_112,,,24.237467,,,,,,,,,,,,,
ERR868506,,,0.0,,380.0,ERS492212,,mesopelagic zone (ENVO:00000213),,,,33.915981,,,2.516667,,,,SPO,,34.79985,,,TARA_109,,,11.3158,,,,,,,,,,,,,
ERR873966,,,0.176523,,188.0,ERS491757,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,-0.73316,,,210.5781,,,,SPO,,35.845669,,,TARA_098,,,20.171605,,,,,,,,,,,,,
RNA_12,,0.257,0.348,22/10/2012 9:00,5.0,Eilat_A_12,,,,0.055,,,0.01,,178.0075,,0.022,55.0,RS,,40.8351,,,,0.552,Eilat_A,26.0,,0.131215963291,1.89419566487,3.31704304473,0.0,101.710194748,0.018982599775,193.724653548,74.6882857361,11.6311221717,0.0,0.060325088378,36.2026025422
RNA_18,,0.257,0.348,22/10/2012 9:00,5.0,Eilat_A_18,,,,0.055,,,0.01,,178.0075,,0.022,55.0,RS,,40.8351,,,,0.552,Eilat_A,26.0,,0.139022631885,1.09408532727,3.24554556589,0.0,84.2492774653,0.0305537867082,195.969766668,70.5543499127,11.7255818748,0.000388732140968,0.0362198333466,34.573962115
RNA_24,,0.257,0.348,22/10/2012 9:00,5.0,Eilat_A_24,,,,0.055,,,0.01,,178.0075,,0.022,55.0,RS,,40.8351,,,,0.552,Eilat_A,26.0,,0.110865184987,0.452520399561,2.83072351033,0.0,72.5597472296,0.0354316655153,230.945888359,60.3421818733,9.94842162786,0.000484504667416,0.0451113784525,35.3834918443
RNA_6,,0.257,0.348,22/10/2012 9:00,5.0,Eilat_A_6,,,,0.055,,,0.01,,178.0075,,0.022,55.0,RS,,40.8351,,,,0.552,Eilat_A,26.0,,0.188201903282,2.84530375395,2.30672207082,0.0,54.8256493574,0.0266102684522,193.818436614,33.8333268838,6.89643358177,0.000441483106251,0.043243349756,39.3328048911
gDNA_12,,0.257,0.348,22/10/2012 9:00,5.0,Eilat_A_12,,,,0.055,,,0.01,,178.0075,,0.022,55.0,RS,,40.8351,,,,0.552,Eilat_A,26.0,,0.00126858275922,46.4537538318,0.00171765078919,0.0,90.418951084,1.2139804309,71.062484292,31.2998788869,0.0589099663756,0.0171287341834,0.425311433823,1.96140655293
gDNA_18,,0.257,0.348,22/10/2012 9:00,5.0,Eilat_A_18,,,,0.055,,,0.01,,178.0075,,0.022,55.0,RS,,40.8351,,,,0.552,Eilat_A,26.0,,0.000894547089497,16.6605318541,0.00308745545619,0.0,55.9283577734,0.953913732775,104.198651459,27.0407190281,0.055892436505,0.0204747548566,0.361204246745,3.76093950212
gDNA_24,,0.257,0.348,22/10/2012 9:00,5.0,Eilat_A_24,,,,0.055,,,0.01,,178.0075,,0.022,55.0,RS,,40.8351,,,,0.552,Eilat_A,26.0,,0.000869879781638,16.574564978,0.00198107496035,0.0,35.7444489923,1.4317179111,138.703289053,23.1117409972,0.0457181050188,0.0207094929028,0.3771255504,5.33305835192
gDNA_6,,0.257,0.348,22/10/2012 9:00,5.0,Eilat_A_6,,,,0.055,,,0.01,,178.0075,,0.022,55.0,RS,,40.8351,,,,0.552,Eilat_A,26.0,,0.00129864328802,49.2203284684,0.00242685078197,0.0,62.6033957196,1.68081155802,84.6233939823,21.1855626213,0.0442381759635,0.0190384809952,0.528901278102,3.33968287042
vDNA_12,,0.257,0.348,22/10/2012 9:00,5.0,Eilat_A_12,,,,0.055,,,0.01,,178.0075,,0.022,55.0,RS,,40.8351,,,,0.552,Eilat_A,26.0,,0.00010703431778,26.7602643166,0.00100237458066,0.0,0.247839987684,22.015609063,0.289460719097,0.167131578861,0.0402928251229,0.6779781455,42.5496816659,0.14609307225
vDNA_18,,0.257,0.348,22/10/2012 9:00,5.0,Eilat_A_18,,,,0.055,,,0.01,,178.0075,,0.022,55.0,RS,,40.8351,,,,0.552,Eilat_A,26.0,,0.000300260273274,38.6789151481,0.000562980461103,0.0,0.189371541285,35.090401368,0.251543041947,0.117063955011,0.0359086984664,0.923240323528,97.0767684769,0.0419772440207
vDNA_24,,0.257,0.348,22/10/2012 9:00,5.0,Eilat_A_24,,,,0.055,,,0.01,,178.0075,,0.022,55.0,RS,,40.8351,,,,0.552,Eilat_A,26.0,,7.7523306996e-05,55.8593517546,0.0010654696283,0.0,0.13573513456,40.4224466553,0.185701120552,0.11232215838,0.0413969501355,0.87314890882,37.6682431399,0.0871305186546
vDNA_6,,0.257,0.348,22/10/2012 9:00,5.0,Eilat_A_6,,,,0.055,,,0.01,,178.0075,,0.022,55.0,RS,,40.8351,,,,0.552,Eilat_A,26.0,,7.05752080514e-05,25.9092533373,0.00174761775028,0.0,0.123061868233,19.9274754812,0.177225382739,0.142680509763,0.0281472092635,0.399078741801,26.0979870135,0.1042212157
