RUN,AMODIS:PAR8d,Chl_a [ugr/l],Chlorophyll,Date,Depth,ENA-SAMPLE,Einsteins/m-2/d-1,Environment (Feature),Lyapunov_exp.,NO2 [umol/L],NO2NO3 [umol/L],Nitrate Sensor,Nitrates [umol/L],Okubo-Weiss,Oxygen Sensor,Oxygen [umol/kg],PO4 [umol/L],POC [ugr/l],Region,SI [umol/L],Salinity Sensor,Salinity [PSU],Sample label [TARA_station#_environmental-feature_size-fraction],Sampling Station,SiOH4 [umol/l],Station,Temperature,grad_SST_adv,Crenarchaeota,Cyanophage,Euryarchaeota,Group_D,Halovirus,MGII,MGII_virus,Prochlorococcus,SAR11,SAR116,SAR116_Phage,SAR11_Phage,Synechococcus
ERR599346,,,0.010087,,480.0,ERS491995,,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,,,40.008967,,,4.42525,,,,SPO,,34.69255,,,TARA_102,,,9.195825,,0.00101177479262,43.8026932536,0.000132105254547,0.003192008188,0.0,0.0694594531974,3.62800932002,0.441091872582,0.203092382354,0.137753353675,7.29677868071,94.0764059128,0.130152804939
ERR599351,,,0.0,,1000.0,ERS489996,,mesopelagic zone (ENVO:00000213),,,,,,,193.011,,,,IO,,34.57915,,,TARA_064,,,7.6502,,0.0588605877353,1.53836428173,0.00211497666769,0.0024744486374,0.0,0.179965769531,0.34327412393,1.04249930029,0.69434789136,0.376912014026,0.0614109255459,2.90216905647,0.653964484954
ERR599354,,,0.286662,,5.0,ERS492843,,surface water layer (ENVO:00002042),,,,5.111856,,,190.724,,,,SPO,,35.396729,,,TARA_124,,,26.518986,,1.81649882836e-05,87.5521373422,4.56738394592e-05,0.147278232534,0.0,0.153964844055,19.0131011114,0.222182583832,0.191651647851,0.0700937342875,1.2893595283,102.554274483,0.0765749720574
ERR599357,,,0.203347,,5.0,ERS492342,,surface water layer (ENVO:00002042),,,,2.568726,,,208.8654,,,,SPO,,35.97144,,,TARA_111,,,22.76873,,0.0,44.7217237336,0.000168409174259,0.00304393618237,0.0,0.0388187251406,12.5678710126,0.0824954153113,0.44142117142,0.166451781607,1.76954263647,623.431266482,0.0468563214865
ERR599359,,,0.366887,,50.0,ERS491897,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,1.501977,,,216.790338,,,,SPO,,35.544655,,,TARA_100,,,20.649431,,0.0,313.009379741,7.3867166508e-05,0.00181250169088,0.0,0.555369173297,4.74905863489,0.336896126182,0.0349070143223,0.0785824652262,0.765843570178,118.355075273,0.0907554376872
ERR599364,,,0.065273,,5.0,ERS491063,,surface water layer (ENVO:00002042),,,,27.501159,,,343.4373,,,,SO,,34.35388,,,TARA_085,,,0.67108,,8.39638052616e-05,1.48458439033,0.000122461045611,0.00156425181494,0.0,0.0600076625806,0.151095660992,0.313886442836,2.43454520033,0.462886198163,0.986426611363,23.899055577,0.329098340791
ERR599367,,,0.127609,,120.0,ERS492877,,marine epipelagic mixed layer (ENVO:xxxxxxxxx),,,,4.458677,,,175.895625,,,,SPO,,35.797875,,,TARA_124,,,25.221787,,0.0,141.230901918,0.0,0.0685318531738,0.0,0.317072998506,8.37897378746,0.145312955454,0.144079084788,0.0412310302067,0.744641889235,66.9733946471,0.0185307094787
ERR599368,,,0.0,,350.0,ERS492399,,mesopelagic zone (ENVO:00000213),,,,30.409013,,,3.171063,,,,SPO,,34.698369,,,TARA_111,,,10.893125,,0.000239022720819,1.47656895518,0.000342906037579,0.0,0.0,0.165080611083,0.426159570861,0.257573637921,1.31437826732,0.272069362557,0.0215986103864,5.54313628957,0.129287451968
ERR599369,,,0.378549,,90.0,ERS492376,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,1.411516,,,211.54555,,,,SPO,,35.687249,,,TARA_111,,,19.881449,,2.36396594639e-05,652.828367318,0.000109863777719,0.000352326863755,0.0,0.157403194337,4.7420852857,0.433778211108,0.3927422306,0.304506494722,0.200510262104,415.914456023,0.368150552063
ERR599371,,,0.0,,1000.0,ERS489729,,mesopelagic zone (ENVO:00000213),,,,,,,87.902,,,,IO,,34.8332,,,TARA_056,,,6.2402,,0.0127328585637,3.96955867225,0.000927090421866,0.00488149787139,0.0,0.139541306644,0.232273952529,0.300651199573,2.01655742655,0.89621207084,0.0215840405954,0.855460188593,0.343024486155
ERR599375,,,0.121464,,177.0,ERS491930,,mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),,,,21.068385,,,0.70843,,,,SPO,,34.840218,,,TARA_100,,,13.014573,,0.000318677616225,17.5655986809,0.000103125530843,0.0,0.0,0.048438150638,0.805491356636,0.322624611797,0.243484260999,0.143043183349,0.0491455567043,12.6764001206,0.102490522856
ERR599376,,,0.04282,,5.0,ERS489724,,surface water layer (ENVO:00002042),,,,,,,193.05775,,,,IO,,35.003133,,,TARA_056,,,27.323117,,0.000129318034861,333.697943632,0.000516939546269,0.547692471425,0.0,3.20313821613,13.7542138109,1.01028823208,0.367711310748,0.158127178486,1.36563310441,22.9443755837,0.128531025074
ERR599377,,,0.295808,,115.0,ERS492714,,deep chlorophyll maximum layer (ENVO:xxxxxxxx),,,,2.333576,,,179.916875,,,,SPO,,36.097575,,,TARA_122,,,24.69625,,2.29437774536e-05,156.202548459,2.68685289104e-05,0.00191554977061,0.0,0.279265284277,1.15601247897,0.226010959796,0.157857162566,0.070261729457,0.21190889748,52.1408335244,0.0358021489245
ERR599380,,,0.166512,,5.0,ERS492657,,surface water layer (ENVO:00002042),,,,3.986359,,,186.2407,,,,SPO,,35.3662,,,TARA_122,,,26.54413,,1.80781785423e-05,96.2450858625,0.000142193501205,0.0114708812142,0.0,0.103991005637,3.29673297453,0.420837847017,0.390597256566,0.0820140818893,0.766736757485,76.6238241093,0.0889048976798
ERR599384,,,0.310844,,5.0,ERS490900,,surface water layer (ENVO:00002042),,,,17.091069,,,305.012167,,,,SAO,,34.048642,,,TARA_082,,,7.321517,,2.63568327036e-05,0.785013806011,6.99954268777e-05,0.00392823772235,0.0,0.0434081284874,0.304095605438,0.203031178786,0.0672735590159,0.179862890723,1.01973447202,39.4186239265,0.213994116497
ERR634968,,,0.319103,,5.0,ERS492748,,surface water layer (ENVO:00002042),,,,3.868407,,,189.758333,,,,SPO,,35.359483,,,TARA_123,,,26.576175,,3.16926207149e-05,72.6002635614,0.000120422579516,0.183743631867,0.0,0.0723111287609,16.4896496955,0.0980436870841,0.376476077078,0.0906602311991,1.39406529556,91.6636689707,0.0180574679002
EV06,,0.257,0.348,22/10/2012 9:00,5.0,Eilat_A_6,,,,0.055,,,0.01,,178.0075,,0.022,55.0,RS,,40.8351,,,,0.552,Eilat_A,26.0,,3.95287636897e-05,33.3111470979,0.000118097728173,0.154943557022,0.0,0.318103947032,18.6253593652,0.276721939982,0.103190278181,0.404261604092,0.267048176763,31.8279853955,0.202849274615
EV12,,0.257,0.348,22/10/2012 9:00,5.0,Eilat_A_12,,,,0.055,,,0.01,,178.0075,,0.022,55.0,RS,,40.8351,,,,0.552,Eilat_A,26.0,,5.57549664823e-05,37.1656494765,0.000187837313005,0.0891220980421,0.0,0.517454316802,20.1521162658,0.623284924446,0.616297966101,0.136749864347,0.482036832895,52.941049823,0.244915262312
EV18,,0.257,0.348,22/10/2012 9:00,5.0,Eilat_A_18,,,,0.055,,,0.01,,178.0075,,0.022,55.0,RS,,40.8351,,,,0.552,Eilat_A,26.0,,0.000157351425468,54.3080396922,0.000121612859987,0.00435532467469,0.0,0.392055943863,35.2563809453,0.68563089079,0.0752413114645,0.10935978354,0.543893308508,121.180790558,0.195382091969
EV24,,0.257,0.348,22/10/2012 9:00,5.0,Eilat_A_24,,,,0.055,,,0.01,,178.0075,,0.022,55.0,RS,,40.8351,,,,0.552,Eilat_A,26.0,,0.000103819347058,75.8303764384,0.000134156070304,0.146448379805,0.0,0.314208087406,39.1730388084,0.810537340251,0.0774177487514,0.229042981298,0.604837124484,45.7546710625,0.179644363008
